timestamp,api_id,url,status_code,is_up,total_latency_ms,dns_latency_ms,tcp_latency_ms,tls_latency_ms,server_processing_latency_ms,content_download_latency_ms,error_message,url_type
2025-11-01T10:34:12.209799Z,69044ea68e2cd2ae4369675f,,200,True,65.53,3.34,15.82,26.58,0.16,19.62,,API
2025-11-01T10:29:17.455154Z,6904ba06903bb6c7908e8c4e,,200,True,133.38,2.67,38.9,48.24,0.14,43.44,,API
2025-11-01T10:29:12.875759Z,690466917ea85a3109f48ddb,,200,True,290.2,2.18,66.5,144.0,0.32,77.21,,Website
2025-11-01T10:29:08.104966Z,69044ea68e2cd2ae4369675f,,200,True,81.17,2.49,29.91,24.57,0.16,24.04,,API
2025-11-01T10:24:02.396245Z,6904ba06903bb6c7908e8c4e,,200,True,171.95,4.65,49.22,72.32,0.13,45.63,,API
2025-11-01T10:23:53.043237Z,690466917ea85a3109f48ddb,,200,True,306.18,5.33,67.4,159.53,0.23,73.69,,Website
2025-11-01T10:23:46.284036Z,69044ea68e2cd2ae4369675f,,200,True,73.69,3.53,16.8,30.52,0.18,22.66,,API
2025-11-01T10:18:47.229336Z,6904ba06903bb6c7908e8c4e,,200,True,219.82,3.46,65.9,81.2,0.11,69.14,,API
2025-11-01T10:18:40.613070Z,690466917ea85a3109f48ddb,,200,True,318.13,3.65,74.29,161.03,0.22,78.94,,Website
2025-11-01T10:18:34.338239Z,69044ea68e2cd2ae4369675f,,200,True,76.79,3.68,23.29,29.0,0.21,20.62,,API
2025-11-01T10:13:30.895504Z,6904ba06903bb6c7908e8c4e,,200,True,154.33,4.42,38.76,65.45,0.13,45.57,,API
2025-11-01T10:13:23.955624Z,690466917ea85a3109f48ddb,,200,True,327.71,4.31,73.21,163.24,0.32,86.63,,Website
2025-11-01T10:13:16.911847Z,69044ea68e2cd2ae4369675f,,200,True,72.25,5.35,16.32,27.29,0.2,23.09,,API
2025-11-01T10:08:12.788662Z,6904ba06903bb6c7908e8c4e,,200,True,137.66,3.24,36.86,51.1,0.11,46.36,,API
2025-11-01T10:08:05.542995Z,690466917ea85a3109f48ddb,,200,True,296.67,4.07,65.15,148.66,0.25,78.54,,Website
2025-11-01T10:07:59.625267Z,69044ea68e2cd2ae4369675f,,200,True,68.76,3.3,17.53,27.37,0.18,20.37,,API
2025-11-01T10:02:54.517662Z,6904ba06903bb6c7908e8c4e,,200,True,151.27,3.25,38.17,68.35,0.08,41.43,,API
2025-11-01T10:02:48.763489Z,690466917ea85a3109f48ddb,,200,True,278.79,2.73,65.85,138.77,0.21,71.23,,Website
2025-11-01T10:02:43.357099Z,69044ea68e2cd2ae4369675f,,200,True,64.14,3.0,15.72,22.47,0.16,22.79,,API
2025-11-01T09:57:48.454994Z,6904ba06903bb6c7908e8c4e,,200,True,170.59,2.41,48.54,52.79,0.14,66.72,,API
2025-11-01T09:57:43.199785Z,690466917ea85a3109f48ddb,,200,True,288.29,3.62,68.74,144.1,0.19,71.64,,Website
2025-11-01T09:57:38.055157Z,69044ea68e2cd2ae4369675f,,200,True,71.62,3.03,16.0,31.33,0.25,21.0,,API
2025-11-01T09:52:46.985567Z,6904ba06903bb6c7908e8c4e,,200,True,228.13,3.88,55.02,103.41,0.12,65.69,,API
2025-11-01T09:52:40.083927Z,690466917ea85a3109f48ddb,,200,True,290.21,3.12,66.25,146.99,0.3,73.55,,Website
2025-11-01T09:52:33.959489Z,69044ea68e2cd2ae4369675f,,200,True,76.96,3.57,16.26,35.47,0.15,21.5,,API
2025-11-01T09:47:21.242470Z,6904ba06903bb6c7908e8c4e,,200,True,187.96,2.68,51.36,70.34,0.13,63.45,,API
2025-11-01T09:47:15.548232Z,690466917ea85a3109f48ddb,,200,True,282.07,2.83,66.9,141.99,0.23,70.11,,Website
2025-11-01T09:47:10.592535Z,69044ea68e2cd2ae4369675f,,200,True,68.88,3.12,14.98,29.01,0.16,21.62,,API
2025-11-01T09:41:54.843079Z,6904ba06903bb6c7908e8c4e,,200,True,230.47,4.35,70.21,84.98,0.15,70.78,,API
2025-11-01T09:41:48.653996Z,690466917ea85a3109f48ddb,,200,True,285.3,2.91,68.29,141.26,0.27,72.57,,Website
2025-11-01T09:41:42.664433Z,69044ea68e2cd2ae4369675f,,200,True,71.54,3.12,15.92,32.25,0.23,20.01,,API
2025-11-01T09:36:24.957597Z,6904ba06903bb6c7908e8c4e,,200,True,226.56,3.31,64.88,85.32,0.2,72.84,,API
2025-11-01T09:36:20.783950Z,690466917ea85a3109f48ddb,,200,True,282.47,3.11,69.6,139.63,0.24,69.9,,Website
2025-11-01T09:36:16.851927Z,69044ea68e2cd2ae4369675f,,200,True,86.3,4.34,17.44,33.41,0.27,30.84,,API
2025-11-01T09:31:18.411371Z,6904ba06903bb6c7908e8c4e,,200,True,248.56,2.76,78.41,92.08,0.11,75.19,,API
2025-11-01T09:31:14.772544Z,690466917ea85a3109f48ddb,,200,True,297.9,14.74,65.73,145.24,0.21,71.97,,Website
2025-11-01T09:31:11.237979Z,69044ea68e2cd2ae4369675f,,200,True,61.54,2.68,16.71,22.55,0.13,19.46,,API
2025-11-01T09:25:52.261165Z,6904ba06903bb6c7908e8c4e,,200,True,171.55,3.63,51.99,63.61,0.12,52.2,,API
2025-11-01T09:25:48.023563Z,690466917ea85a3109f48ddb,,200,True,317.09,5.59,73.14,159.93,0.27,78.16,,Website
2025-11-01T09:25:44.126234Z,69044ea68e2cd2ae4369675f,,200,True,75.99,3.97,17.34,30.92,0.2,23.57,,API
2025-11-01T09:20:16.962508Z,6904ba06903bb6c7908e8c4e,,200,True,153.76,2.63,47.3,52.43,0.09,51.31,,API
2025-11-01T09:20:13.859597Z,690466917ea85a3109f48ddb,,200,True,286.38,2.5,66.97,143.74,0.15,73.01,,Website
2025-11-01T09:20:11.533024Z,69044ea68e2cd2ae4369675f,,200,True,58.75,2.49,14.86,21.6,0.12,19.68,,API
2025-11-01T09:14:48.333826Z,6904ba06903bb6c7908e8c4e,,200,True,207.89,3.73,69.11,77.08,0.17,57.79,,API
2025-11-01T09:14:43.422701Z,690466917ea85a3109f48ddb,,200,True,295.09,3.56,66.8,153.84,0.18,70.72,,Website
2025-11-01T09:14:39.077116Z,69044ea68e2cd2ae4369675f,,200,True,71.81,4.85,17.28,29.04,0.2,20.44,,API
2025-11-01T09:09:17.569595Z,6904ba06903bb6c7908e8c4e,,200,True,155.52,3.56,44.4,57.93,0.13,49.51,,API
2025-11-01T09:09:12.434092Z,690466917ea85a3109f48ddb,,200,True,343.04,4.46,81.56,175.04,0.31,81.66,,Website
2025-11-01T09:09:05.744440Z,69044ea68e2cd2ae4369675f,,200,True,71.61,3.85,15.48,28.54,0.19,23.54,,API
2025-11-01T09:03:46.590737Z,6904ba06903bb6c7908e8c4e,,200,True,195.68,2.28,60.41,75.45,0.14,57.4,,API
2025-11-01T09:03:43.118747Z,690466917ea85a3109f48ddb,,200,True,309.02,2.56,73.32,155.23,0.23,77.69,,Website
2025-11-01T09:03:39.387193Z,69044ea68e2cd2ae4369675f,,200,True,73.39,3.67,15.87,30.09,0.17,23.59,,API
2025-11-01T08:58:22.659667Z,6904ba06903bb6c7908e8c4e,,200,True,162.06,2.54,49.85,58.0,0.08,51.59,,API
2025-11-01T08:58:19.532167Z,690466917ea85a3109f48ddb,,200,True,276.1,3.74,63.89,138.29,0.16,70.02,,Website
2025-11-01T08:58:16.188535Z,69044ea68e2cd2ae4369675f,,200,True,65.55,3.49,15.93,25.3,0.15,20.69,,API
2025-11-01T08:52:58.950902Z,6904ba06903bb6c7908e8c4e,,200,True,184.27,3.31,54.0,68.14,0.12,58.7,,API
2025-11-01T08:52:55.140120Z,690466917ea85a3109f48ddb,,200,True,288.15,2.98,64.69,140.58,0.28,79.63,,Website
2025-11-01T08:52:52.162692Z,69044ea68e2cd2ae4369675f,,200,True,67.23,3.42,15.83,27.66,0.23,20.09,,API
2025-11-01T08:47:32.183168Z,6904ba06903bb6c7908e8c4e,,200,True,194.92,2.6,58.41,68.97,0.08,64.85,,API
2025-11-01T08:47:29.303456Z,690466917ea85a3109f48ddb,,200,True,307.44,2.6,72.01,153.47,0.16,79.19,,Website
2025-11-01T08:47:26.824290Z,69044ea68e2cd2ae4369675f,,200,True,59.95,2.55,15.48,21.0,0.12,20.81,,API
2025-11-01T08:42:05.283031Z,6904ba06903bb6c7908e8c4e,,200,True,133.6,3.06,38.49,53.23,0.11,38.71,,API
2025-11-01T08:42:01.731671Z,690466917ea85a3109f48ddb,,200,True,313.58,3.5,71.77,162.1,0.2,76.0,,Website
2025-11-01T08:41:58.770317Z,69044ea68e2cd2ae4369675f,,200,True,78.85,8.19,17.92,26.27,0.22,26.24,,API
2025-11-01T08:36:35.103791Z,6904ba06903bb6c7908e8c4e,,200,True,145.17,2.87,40.92,54.77,0.12,46.51,,API
2025-11-01T08:36:31.614335Z,690466917ea85a3109f48ddb,,200,True,287.1,3.01,68.17,146.91,0.27,68.74,,Website
2025-11-01T08:36:28.201853Z,69044ea68e2cd2ae4369675f,,200,True,59.07,2.82,14.13,23.19,0.14,18.79,,API
2025-11-01T08:31:29.048749Z,6904ba06903bb6c7908e8c4e,,200,True,151.02,3.44,38.07,66.2,0.14,43.18,,API
2025-11-01T08:31:24.622068Z,690466917ea85a3109f48ddb,,200,True,309.14,3.78,66.36,165.91,0.24,72.85,,Website
2025-11-01T08:31:18.111313Z,69044ea68e2cd2ae4369675f,,200,True,124.85,12.27,15.86,58.8,2.51,35.41,,API
2025-11-01T07:48:30.309627Z,6904ba06903bb6c7908e8c4e,,200,True,152.38,3.59,42.2,56.42,0.12,50.06,,API
2025-11-01T07:48:25.552660Z,690466917ea85a3109f48ddb,,200,True,317.18,3.65,74.75,158.2,0.21,80.37,,Website
2025-11-01T07:48:21.574554Z,69044ea68e2cd2ae4369675f,,200,True,72.35,3.42,17.81,26.74,0.24,24.14,,API
2025-11-01T07:39:44.596514Z,6904ba06903bb6c7908e8c4e,,200,True,161.8,2.79,53.41,55.24,0.09,50.26,,API
2025-11-01T07:39:41.204249Z,690466917ea85a3109f48ddb,,200,True,287.15,3.48,66.67,145.05,0.18,71.77,,Website
2025-11-01T07:39:38.195720Z,69044ea68e2cd2ae4369675f,,200,True,68.15,3.07,17.01,26.32,0.14,21.6,,API
2025-11-01T07:30:40.734672Z,6904ba06903bb6c7908e8c4e,,200,True,153.96,2.39,38.39,61.21,0.2,51.78,,API
2025-11-01T07:30:37.533777Z,690466917ea85a3109f48ddb,,200,True,306.69,2.89,71.77,154.63,0.17,77.23,,Website
2025-11-01T07:30:33.855373Z,69044ea68e2cd2ae4369675f,,200,True,82.42,3.23,17.84,35.39,0.23,25.74,,API
2025-11-01T07:22:15.383887Z,6904ba06903bb6c7908e8c4e,,200,True,143.55,2.38,41.57,50.87,0.09,48.63,,API
2025-11-01T07:22:12.552685Z,690466917ea85a3109f48ddb,,200,True,297.5,2.97,67.25,147.54,0.13,79.61,,Website
2025-11-01T07:22:10.072724Z,69044ea68e2cd2ae4369675f,,200,True,72.36,3.45,17.22,27.29,0.16,24.25,,API
2025-11-01T07:16:55.108473Z,6904ba06903bb6c7908e8c4e,,200,True,154.4,2.4,43.8,62.4,0.11,45.69,,API
2025-11-01T07:16:51.924888Z,690466917ea85a3109f48ddb,,200,True,332.74,2.57,96.05,155.88,0.12,78.12,,Website
2025-11-01T07:16:48.927615Z,69044ea68e2cd2ae4369675f,,200,True,71.69,3.03,21.28,26.79,0.19,20.41,,API
2025-11-01T07:15:52.071904Z,69044ea68e2cd2ae4369675f,,200,True,98.85,3.05,19.1,40.17,0.22,36.32,,API
2025-11-01T07:11:54.262341Z,6904ba06903bb6c7908e8c4e,,200,True,156.5,4.36,51.07,53.14,0.13,47.81,,API
2025-11-01T07:11:46.830296Z,690466917ea85a3109f48ddb,,200,True,321.86,3.68,75.0,165.22,0.29,77.67,,Website
2025-11-01T07:10:50.758723Z,69044ea68e2cd2ae4369675f,,200,True,143.14,24.5,23.12,49.63,0.37,45.53,,API
2025-11-01T07:09:06.048978Z,69044ea68e2cd2ae4369675f,,200,True,104.32,3.37,19.1,37.2,0.24,44.41,,API
2025-11-01T06:45:38.815732Z,69044ea68e2cd2ae4369675f,,200,True,286.53,31.21,33.96,127.71,0.8,92.85,,API
2025-11-01T06:41:09.277845Z,6904ba06903bb6c7908e8c4e,,200,True,279.68,3.46,70.21,111.82,0.71,93.48,,API
2025-11-01T06:40:35.329671Z,690466917ea85a3109f48ddb,,200,True,404.41,3.59,93.71,206.85,0.26,100.01,,Website
2025-11-01T06:39:58.198860Z,69044ea68e2cd2ae4369675f,,200,True,156.41,3.6,19.48,79.34,0.24,53.76,,API
2025-11-01T06:35:42.858240Z,6904ba06903bb6c7908e8c4e,,200,True,408.19,3.74,91.53,218.14,0.14,94.64,,API
2025-11-01T06:35:07.486121Z,690466917ea85a3109f48ddb,,200,True,408.27,4.3,92.51,204.56,0.22,106.68,,Website
2025-11-01T06:34:30.745858Z,69044ea68e2cd2ae4369675f,,200,True,839.66,3.35,16.83,793.65,0.24,25.59,,API
2025-11-01T06:30:12.960323Z,6904ba06903bb6c7908e8c4e,,200,True,443.55,3.58,48.38,198.78,0.11,192.71,,API
2025-11-01T06:29:38.833484Z,690466917ea85a3109f48ddb,,200,True,431.38,2.66,98.67,224.69,0.27,105.1,,Website
2025-11-01T06:29:02.610249Z,69044ea68e2cd2ae4369675f,,200,True,180.24,3.56,18.09,75.19,0.21,83.2,,API
2025-11-01T06:24:45.635117Z,6904ba06903bb6c7908e8c4e,,200,True,370.58,3.77,100.02,160.4,0.13,106.26,,API
2025-11-01T06:24:11.269155Z,690466917ea85a3109f48ddb,,200,True,610.73,3.76,146.01,370.35,0.48,90.14,,Website
2025-11-01T06:23:34.998236Z,69044ea68e2cd2ae4369675f,,200,True,189.29,2.82,19.32,79.57,0.27,87.32,,API
2025-11-01T06:19:32.271252Z,6904ba06903bb6c7908e8c4e,,200,True,362.91,4.5,143.8,124.2,0.12,90.29,,API
2025-11-01T06:19:02.727679Z,690466917ea85a3109f48ddb,,200,True,504.28,3.21,180.09,206.95,0.35,113.69,,Website
2025-11-01T06:18:33.489953Z,69044ea68e2cd2ae4369675f,,200,True,403.14,2.75,90.23,94.52,0.17,215.47,,API
2025-11-01T06:13:41.739318Z,6904ba06903bb6c7908e8c4e,,200,True,162.94,2.97,48.62,58.82,0.1,52.43,,API
2025-11-01T06:13:37.718645Z,690466917ea85a3109f48ddb,,200,True,331.87,3.31,66.67,184.04,0.19,77.66,,Website
2025-11-01T06:13:03.594671Z,69044ea68e2cd2ae4369675f,,200,True,313.28,2.97,102.75,104.97,0.15,102.44,,API
2025-11-01T06:08:12.643162Z,6904ba06903bb6c7908e8c4e,,200,True,416.35,2.48,209.19,101.85,0.08,102.76,,API
2025-11-01T06:08:08.300735Z,690466917ea85a3109f48ddb,,200,True,434.57,4.81,96.71,231.87,0.22,100.95,,Website
2025-11-01T06:08:03.581529Z,69044ea68e2cd2ae4369675f,,200,True,373.58,3.57,82.06,108.05,0.24,179.67,,API
2025-11-01T06:03:04.609874Z,6904ba06903bb6c7908e8c4e,,200,True,397.06,3.4,190.4,106.89,0.4,95.97,,API
2025-11-01T06:02:59.667904Z,690466917ea85a3109f48ddb,,200,True,2019.49,2.31,1076.28,816.92,0.15,123.83,,Website
2025-11-01T06:01:18.064916Z,69044ea68e2cd2ae4369675f,,200,True,321.96,3.22,95.05,116.53,0.15,107.01,,API
2025-11-01T05:57:43.404717Z,6904ba06903bb6c7908e8c4e,,200,True,517.51,2.98,220.53,197.38,0.11,96.51,,API
2025-11-01T05:57:31.134261Z,690466917ea85a3109f48ddb,,200,True,308.46,2.96,86.59,148.06,0.2,70.65,,Website
2025-11-01T05:55:49.080112Z,69044ea68e2cd2ae4369675f,,200,True,305.66,4.09,99.85,105.13,0.18,96.42,,API
2025-11-01T05:51:30.691962Z,6904ba06903bb6c7908e8c4e,,200,True,323.27,3.23,99.31,124.11,0.14,96.48,,API
2025-11-01T05:51:26.544561Z,690466917ea85a3109f48ddb,,200,True,424.54,2.54,107.24,209.81,0.16,104.79,,Website
2025-11-01T05:50:16.998110Z,69044ea68e2cd2ae4369675f,,200,True,307.13,3.44,90.09,119.07,0.17,94.37,,API
2025-11-01T05:46:26.500705Z,6904ba06903bb6c7908e8c4e,,200,True,415.01,3.51,189.45,117.94,0.18,103.93,,API
2025-11-01T05:46:22.296180Z,690466917ea85a3109f48ddb,,200,True,311.87,2.99,73.13,158.48,0.22,77.05,,Website
2025-11-01T05:45:13.359555Z,69044ea68e2cd2ae4369675f,,200,True,307.23,3.03,86.75,108.69,0.18,108.58,,API
2025-11-01T05:41:15.629751Z,6904ba06903bb6c7908e8c4e,,200,True,304.73,2.84,88.07,113.7,0.09,100.03,,API
2025-11-01T05:41:11.900059Z,690466917ea85a3109f48ddb,,200,True,381.85,3.91,97.23,203.84,0.24,76.63,,Website
2025-11-01T05:40:02.411900Z,69044ea68e2cd2ae4369675f,,200,True,203.95,3.62,19.23,74.44,0.21,106.44,,API
2025-11-01T05:35:45.372688Z,6904ba06903bb6c7908e8c4e,,200,True,718.83,3.31,207.63,422.91,0.11,84.86,,API
2025-11-01T05:35:40.750262Z,690466917ea85a3109f48ddb,,200,True,1551.44,3.03,1119.39,214.44,0.19,214.39,,Website
2025-11-01T05:34:33.443601Z,69044ea68e2cd2ae4369675f,,200,True,114.51,2.4,18.23,29.41,0.22,64.25,,API
2025-11-01T05:30:16.248697Z,6904ba06903bb6c7908e8c4e,,200,True,291.35,3.79,47.79,145.09,0.11,94.57,,API
2025-11-01T05:30:12.120961Z,690466917ea85a3109f48ddb,,200,True,405.0,5.25,90.78,177.98,0.27,130.73,,Website
2025-11-01T05:29:03.847602Z,69044ea68e2cd2ae4369675f,,200,True,707.97,3.16,17.75,85.13,0.18,601.76,,API
2025-11-01T05:24:45.954723Z,6904ba06903bb6c7908e8c4e,,200,True,551.18,2.98,145.21,195.2,0.17,207.61,,API
2025-11-01T05:24:40.250654Z,690466917ea85a3109f48ddb,,200,True,532.04,3.01,105.11,223.11,0.29,200.52,,Website
2025-11-01T05:23:33.339621Z,69044ea68e2cd2ae4369675f,,200,True,312.74,2.83,94.48,112.31,0.16,102.96,,API
2025-11-01T05:19:12.357102Z,6904ba06903bb6c7908e8c4e,,200,True,317.58,3.14,48.74,171.29,0.11,94.3,,API
2025-11-01T05:19:08.459130Z,690466917ea85a3109f48ddb,,200,True,407.77,3.06,68.8,232.05,0.18,103.68,,Website
2025-11-01T05:18:31.386980Z,69044ea68e2cd2ae4369675f,,200,True,196.76,3.92,19.82,76.38,0.45,96.19,,API
2025-11-01T05:13:51.314337Z,6904ba06903bb6c7908e8c4e,,200,True,506.62,3.8,189.77,130.18,0.13,182.74,,API
2025-11-01T05:13:47.175826Z,690466917ea85a3109f48ddb,,200,True,416.82,2.9,100.08,210.87,0.28,102.69,,Website
2025-11-01T05:13:12.591692Z,69044ea68e2cd2ae4369675f,,200,True,408.75,3.72,101.45,114.33,0.16,189.09,,API
2025-11-01T05:08:48.271312Z,6904ba06903bb6c7908e8c4e,,200,True,359.97,3.4,148.42,115.06,0.16,92.93,,API
2025-11-01T05:08:43.610840Z,690466917ea85a3109f48ddb,,200,True,406.11,3.51,92.55,206.06,0.23,103.77,,Website
2025-11-01T05:08:04.183686Z,69044ea68e2cd2ae4369675f,,200,True,318.78,4.03,131.21,33.16,0.17,150.21,,API
2025-11-01T05:03:37.857852Z,6904ba06903bb6c7908e8c4e,,200,True,304.48,2.36,96.2,69.14,0.13,136.66,,API
2025-11-01T05:03:33.229898Z,690466917ea85a3109f48ddb,,200,True,404.69,2.69,94.73,206.42,0.19,100.66,,Website
2025-11-01T05:02:59.437423Z,69044ea68e2cd2ae4369675f,,200,True,124.98,3.1,37.25,56.86,0.73,27.05,,API
2025-11-01T04:58:09.856503Z,6904ba06903bb6c7908e8c4e,,200,True,548.8,2.43,216.47,136.85,0.09,192.95,,API
2025-11-01T04:58:04.795142Z,690466917ea85a3109f48ddb,,200,True,410.7,3.17,94.6,201.25,0.29,111.39,,Website
2025-11-01T04:57:31.032635Z,69044ea68e2cd2ae4369675f,,200,True,226.15,3.82,19.92,174.86,0.24,27.31,,API
2025-11-01T04:52:41.740431Z,6904ba06903bb6c7908e8c4e,,200,True,266.25,3.78,93.01,117.53,0.12,51.81,,API
2025-11-01T04:52:38.094784Z,690466917ea85a3109f48ddb,,200,True,404.87,3.41,84.2,215.61,0.2,101.45,,Website
2025-11-01T04:52:04.628433Z,69044ea68e2cd2ae4369675f,,200,True,199.78,2.85,18.93,84.66,0.16,93.18,,API
2025-11-01T04:47:14.796712Z,6904ba06903bb6c7908e8c4e,,200,True,201.7,2.54,43.76,70.09,0.09,85.21,,API
2025-11-01T04:47:09.579076Z,690466917ea85a3109f48ddb,,200,True,315.21,3.52,83.62,156.72,0.33,71.03,,Website
2025-11-01T04:47:00.978407Z,69044ea68e2cd2ae4369675f,,,False,,,,,,,"(6, 'Could not resolve host: jsonplaceholder.typicode.com')",Unknown
2025-11-01T04:36:44.206046Z,690466917ea85a3109f48ddb,,200,True,406.62,2.94,98.02,204.48,0.21,100.96,,Website
2025-11-01T04:36:10.701979Z,6904ba06903bb6c7908e8c4e,,200,True,286.5,4.86,96.3,98.89,0.11,86.35,,API
2025-11-01T04:36:07.438500Z,69044ea68e2cd2ae4369675f,,200,True,109.86,3.77,53.96,28.83,0.17,23.13,,API
2025-11-01T04:31:15.470816Z,690466917ea85a3109f48ddb,,200,True,313.31,3.81,73.17,158.15,0.21,77.96,,Website
2025-11-01T04:30:41.702168Z,6904ba06903bb6c7908e8c4e,,200,True,149.69,3.71,41.96,60.3,0.1,43.62,,API
2025-11-01T04:30:37.957725Z,69044ea68e2cd2ae4369675f,,200,True,71.56,3.22,17.61,27.16,0.12,23.44,,API
2025-11-01T04:25:47.367987Z,690466917ea85a3109f48ddb,,200,True,284.39,3.96,64.82,144.86,0.18,70.57,,Website
2025-11-01T04:25:13.373438Z,6904ba06903bb6c7908e8c4e,,200,True,159.41,3.34,46.86,61.86,0.18,47.17,,API
2025-11-01T04:25:09.949022Z,69044ea68e2cd2ae4369675f,,200,True,242.73,3.54,93.78,27.34,0.14,117.93,,API
2025-11-01T04:20:20.382261Z,690466917ea85a3109f48ddb,,200,True,288.2,2.93,68.39,144.29,0.16,72.43,,Website
2025-11-01T04:19:47.711022Z,6904ba06903bb6c7908e8c4e,,200,True,156.77,2.87,44.61,53.82,0.11,55.36,,API
2025-11-01T04:19:44.537594Z,69044ea68e2cd2ae4369675f,,200,True,72.58,3.17,17.11,30.75,0.23,21.32,,API
2025-11-01T04:15:19.965714Z,690466917ea85a3109f48ddb,,200,True,291.13,3.64,66.41,150.7,0.47,69.91,,Website
2025-11-01T04:14:47.682051Z,6904ba06903bb6c7908e8c4e,,200,True,145.11,2.88,42.87,55.64,0.2,43.53,,API
2025-11-01T04:14:14.243701Z,69044ea68e2cd2ae4369675f,,200,True,75.78,3.84,17.97,32.29,0.26,21.42,,API
2025-11-01T04:10:14.265864Z,690466917ea85a3109f48ddb,,200,True,373.03,3.49,71.12,224.21,0.22,73.98,,Website
2025-11-01T04:09:33.703086Z,6904ba06903bb6c7908e8c4e,,200,True,175.01,3.35,55.08,71.92,0.12,44.53,,API
2025-11-01T04:09:00.632783Z,69044ea68e2cd2ae4369675f,,200,True,67.61,3.17,18.28,26.49,0.16,19.51,,API
2025-11-01T04:04:45.587949Z,690466917ea85a3109f48ddb,,200,True,289.02,3.24,69.52,145.26,0.24,70.76,,Website
2025-11-01T04:04:11.714192Z,6904ba06903bb6c7908e8c4e,,200,True,224.24,3.6,63.36,80.22,0.11,76.95,,API
2025-11-01T04:03:38.484774Z,69044ea68e2cd2ae4369675f,,200,True,65.69,3.45,15.56,23.96,0.16,22.56,,API
2025-11-01T03:59:33.650553Z,690466917ea85a3109f48ddb,,200,True,282.82,4.0,65.07,143.41,0.26,70.08,,Website
2025-11-01T03:59:00.213247Z,6904ba06903bb6c7908e8c4e,,200,True,165.18,3.58,55.64,57.75,0.23,47.98,,API
2025-11-01T03:58:27.108142Z,69044ea68e2cd2ae4369675f,,200,True,73.27,3.02,17.36,28.29,0.15,24.45,,API
2025-11-01T03:54:23.328721Z,690466917ea85a3109f48ddb,,200,True,312.78,3.5,74.18,154.54,0.22,80.33,,Website
